date,press,dew,temp,pollution,wnd_dir,wnd_spd,snow,rain
2014-11-09 17:00:00,1023.0,-4,15.0,39.0,SE,11.18,0,0
2014-11-09 18:00:00,1023.0,-3,9.0,44.0,SE,12.97,0,0
2014-11-09 19:00:00,1023.0,-1,6.0,57.0,cv,0.89,0,0
2014-11-09 20:00:00,1024.0,0,5.0,77.0,cv,1.78,0,0
2014-11-09 21:00:00,1024.0,-1,3.0,76.0,cv,2.67,0,0
2014-11-09 22:00:00,1024.0,-1,3.0,98.0,cv,3.12,0,0
2014-11-09 23:00:00,1024.0,-2,1.0,101.0,NE,0.89,0,0
2014-11-10 00:00:00,1024.0,-1,2.0,104.0,NE,1.78,0,0
2014-11-10 01:00:00,1024.0,-1,1.0,106.0,cv,0.89,0,0
2014-11-10 02:00:00,1024.0,-2,-1.0,108.0,NW,1.79,0,0
2014-11-10 03:00:00,1023.0,-4,2.0,98.0,NW,3.58,0,0
2014-11-10 04:00:00,1023.0,-5,1.0,79.0,NW,5.37,0,0
2014-11-10 05:00:00,1023.0,-6,1.0,44.0,NW,7.16,0,0
2014-11-10 06:00:00,1023.0,-6,-1.0,33.0,NW,8.95,0,0
2014-11-10 07:00:00,1023.0,-6,-1.0,45.0,NW,10.74,0,0
2014-11-10 08:00:00,1024.0,-4,5.0,53.0,NW,12.53,0,0
2014-11-10 09:00:00,1024.0,-5,8.0,47.0,NW,14.32,0,0
2014-11-10 10:00:00,1023.0,-6,10.0,42.0,NW,16.11,0,0
2014-11-10 11:00:00,1023.0,-7,12.0,34.0,cv,0.89,0,0
2014-11-10 12:00:00,1022.0,-8,14.0,38.0,cv,1.78,0,0
2014-11-10 13:00:00,1021.0,-5,15.0,41.0,SE,1.79,0,0
2014-11-10 14:00:00,1020.0,-6,15.0,56.0,SE,4.92,0,0
2014-11-10 15:00:00,1019.0,-6,15.0,59.0,SE,8.05,0,0
2014-11-10 16:00:00,1019.0,-6,15.0,68.0,SE,11.18,0,0
2014-11-10 17:00:00,1019.0,-4,13.0,79.0,cv,0.45,0,0
2014-11-10 18:00:00,1019.0,-2,9.0,79.0,cv,1.34,0,0
2014-11-10 19:00:00,1020.0,-1,12.0,111.0,SE,4.02,0,0
2014-11-10 20:00:00,1019.0,1,9.0,147.0,SE,5.81,0,0
2014-11-10 21:00:00,1019.0,0,5.0,153.0,cv,0.89,0,0
2014-11-10 22:00:00,1019.0,0,4.0,145.0,cv,1.78,0,0
2014-11-10 23:00:00,1019.0,1,4.0,143.0,cv,2.67,0,0
2014-11-11 00:00:00,1019.0,1,2.0,144.0,cv,3.12,0,0
2014-11-11 01:00:00,1019.0,0,2.0,200.0,cv,4.01,0,0
2014-11-11 02:00:00,1018.0,0,1.0,239.0,cv,4.9,0,0
2014-11-11 03:00:00,1018.0,-1,2.0,185.0,cv,5.79,0,0
2014-11-11 04:00:00,1018.0,0,2.0,163.0,cv,6.68,0,0
2014-11-11 05:00:00,1017.0,-2,7.0,28.0,NW,3.13,0,0
2014-11-11 06:00:00,1018.0,-2,5.0,12.0,NW,4.92,0,0
2014-11-11 07:00:00,1018.0,-7,11.0,9.0,NW,12.97,0,0
2014-11-11 08:00:00,1018.0,-7,11.0,9.0,NW,18.78,0,0
2014-11-11 09:00:00,1018.0,-7,11.0,11.0,NW,25.93,0,0
2014-11-11 10:00:00,1018.0,-8,12.0,15.0,NW,33.98,0,0
2014-11-11 11:00:00,1018.0,-7,13.0,13.0,NW,42.03,0,0
2014-11-11 12:00:00,1018.0,-7,14.0,14.0,NW,53.21,0,0
2014-11-11 13:00:00,1017.0,-5,13.0,17.0,NW,63.04,0,0
2014-11-11 14:00:00,1018.0,-6,12.0,18.0,NW,71.98,0,0
2014-11-11 15:00:00,1018.0,-7,12.0,16.0,NW,80.92,0,0
2014-11-11 16:00:00,1018.0,-8,12.0,11.0,NW,90.75,0,0
2014-11-11 17:00:00,1018.0,-8,11.0,7.0,NW,98.8,0,0
2014-11-11 18:00:00,1018.0,-8,9.0,9.0,NW,103.72,0,0
2014-11-11 19:00:00,1019.0,-8,11.0,13.0,NW,106.85,0,0
2014-11-11 20:00:00,1019.0,-6,6.0,16.0,NW,108.64,0,0
2014-11-11 21:00:00,1021.0,-10,10.0,8.0,NW,116.69,0,0
2014-11-11 22:00:00,1022.0,-13,9.0,19.0,NW,124.74,0,0
2014-11-11 23:00:00,1023.0,-15,8.0,8.0,NW,133.68,0,0
2014-11-12 00:00:00,1023.0,-14,7.0,9.0,NW,140.83,0,0
2014-11-12 01:00:00,1023.0,-15,7.0,5.0,NW,148.88,0,0
2014-11-12 02:00:00,1023.0,-15,6.0,2.0,NW,156.03,0,0
2014-11-12 03:00:00,1023.0,-16,6.0,2.0,NW,161.84,0,0
2014-11-12 04:00:00,1023.0,-15,4.0,3.0,NW,165.86,0,0
2014-11-12 05:00:00,1023.0,-16,5.0,3.0,NW,173.91,0,0
2014-11-12 06:00:00,1023.0,-16,4.0,6.0,NW,181.96,0,0
2014-11-12 07:00:00,1024.0,-18,3.0,4.0,NW,191.79,0,0
2014-11-12 08:00:00,1026.0,-19,4.0,4.0,NW,202.97,0,0
2014-11-12 09:00:00,1027.0,-20,5.0,5.0,NW,215.04,0,0
2014-11-12 10:00:00,1027.0,-22,6.0,6.0,NW,227.11,0,0
2014-11-12 11:00:00,1027.0,-22,6.0,6.0,NW,240.07,0,0
2014-11-12 12:00:00,1027.0,-22,7.0,5.0,NW,252.14,0,0
2014-11-12 13:00:00,1026.0,-21,8.0,4.0,NW,261.97,0,0
2014-11-12 14:00:00,1026.0,-21,8.0,6.0,NW,271.8,0,0
2014-11-12 15:00:00,1025.0,-20,8.0,5.0,NW,279.85,0,0
2014-11-12 16:00:00,1025.0,-19,8.0,3.0,NW,284.77,0,0
2014-11-12 17:00:00,1025.0,-17,5.0,5.0,NW,288.79,0,0
2014-11-12 18:00:00,1026.0,-18,6.0,7.0,NW,293.71,0,0
2014-11-12 19:00:00,1026.0,-17,5.0,9.0,NW,299.52,0,0
2014-11-12 20:00:00,1027.0,-17,5.0,11.0,NW,306.67,0,0
2014-11-12 21:00:00,1027.0,-15,3.0,12.0,NW,313.82,0,0
2014-11-12 22:00:00,1028.0,-16,3.0,15.0,NE,1.79,0,0
2014-11-12 23:00:00,1028.0,-15,2.0,17.0,NW,4.02,0,0
2014-11-13 00:00:00,1028.0,-16,4.0,12.0,NW,8.04,0,0
2014-11-13 01:00:00,1028.0,-16,3.0,11.0,NW,12.06,0,0
2014-11-13 02:00:00,1028.0,-11,-1.0,12.0,cv,1.79,0,0
2014-11-13 03:00:00,1028.0,-14,0.0,12.0,cv,2.68,0,0
2014-11-13 04:00:00,1027.0,-11,0.0,11.0,NW,1.79,0,0
2014-11-13 05:00:00,1027.0,-8,-2.0,13.0,cv,0.89,0,0
2014-11-13 06:00:00,1026.0,-10,-3.0,15.0,cv,1.78,0,0
2014-11-13 07:00:00,1026.0,-9,-4.0,21.0,NE,0.89,0,0
2014-11-13 08:00:00,1026.0,-7,0.0,21.0,NE,1.78,0,0
2014-11-13 09:00:00,1027.0,-11,5.0,40.0,SE,3.13,0,0
2014-11-13 10:00:00,1026.0,-11,8.0,40.0,SE,4.92,0,0
2014-11-13 11:00:00,1026.0,-13,10.0,20.0,NW,4.92,0,0
2014-11-13 12:00:00,1025.0,-14,11.0,16.0,NW,9.84,0,0
2014-11-13 13:00:00,1024.0,-14,12.0,26.0,NW,17.89,0,0
2014-11-13 14:00:00,1023.0,-15,12.0,25.0,NW,25.04,0,0
2014-11-13 15:00:00,1022.0,-15,12.0,25.0,NW,32.19,0,0
2014-11-13 16:00:00,1022.0,-15,12.0,35.0,NW,39.34,0,0
2014-11-13 17:00:00,1022.0,-13,12.0,0.0,NW,44.26,0,0
2014-11-13 18:00:00,1022.0,-13,10.0,31.0,SE,4.02,0,0
2014-11-13 19:00:00,1023.0,-12,10.0,30.0,SE,8.94,0,0
2014-11-13 20:00:00,1023.0,-12,8.0,33.0,SE,12.96,0,0
2014-11-13 21:00:00,1023.0,-12,8.0,45.0,SE,16.98,0,0
2014-11-13 22:00:00,1023.0,-11,7.0,53.0,SE,20.11,0,0
2014-11-13 23:00:00,1024.0,-9,2.0,44.0,NW,1.79,0,0
2014-11-14 00:00:00,1024.0,-8,0.0,43.0,NW,4.92,0,0
2014-11-14 01:00:00,1024.0,-9,0.0,52.0,NW,6.71,0,0
2014-11-14 02:00:00,1025.0,-9,-1.0,52.0,NW,8.5,0,0
2014-11-14 03:00:00,1025.0,-9,-1.0,52.0,NW,9.39,0,0
2014-11-14 04:00:00,1025.0,-9,-2.0,54.0,NW,11.18,0,0
2014-11-14 05:00:00,1025.0,-9,-2.0,52.0,NW,12.97,0,0
2014-11-14 06:00:00,1025.0,-9,-3.0,49.0,NW,14.76,0,0
2014-11-14 07:00:00,1026.0,-9,-2.0,49.0,NW,17.89,0,0
2014-11-14 08:00:00,1027.0,-8,1.0,40.0,NW,21.02,0,0
2014-11-14 09:00:00,1028.0,-10,6.0,41.0,NE,1.79,0,0
2014-11-14 10:00:00,1028.0,-11,9.0,24.0,cv,1.79,0,0
2014-11-14 11:00:00,1028.0,-14,10.0,30.0,cv,3.58,0,0
2014-11-14 12:00:00,1027.0,-13,11.0,21.0,cv,5.37,0,0
2014-11-14 13:00:00,1026.0,-12,13.0,22.0,cv,7.16,0,0
2014-11-14 14:00:00,1026.0,-13,14.0,20.0,cv,8.05,0,0
2014-11-14 15:00:00,1026.0,-13,13.0,21.0,NE,1.79,0,0
2014-11-14 16:00:00,1026.0,-13,12.0,21.0,SE,3.13,0,0
2014-11-14 17:00:00,1026.0,-13,9.0,25.0,SE,4.92,0,0
2014-11-14 18:00:00,1027.0,-12,8.0,32.0,SE,8.05,0,0
2014-11-14 19:00:00,1027.0,-9,6.0,35.0,cv,0.89,0,0
2014-11-14 20:00:00,1028.0,-9,4.0,50.0,SE,1.79,0,0
2014-11-14 21:00:00,1028.0,-7,2.0,74.0,SE,2.68,0,0
2014-11-14 22:00:00,1028.0,-8,3.0,64.0,SE,4.47,0,0
2014-11-14 23:00:00,1028.0,-9,3.0,90.0,SE,5.36,0,0
2014-11-15 00:00:00,1028.0,-9,2.0,138.0,NE,1.79,0,0
2014-11-15 01:00:00,1029.0,-5,1.0,182.0,cv,0.45,0,0
2014-11-15 02:00:00,1029.0,-7,1.0,210.0,NW,0.89,0,0
2014-11-15 03:00:00,1029.0,-5,1.0,208.0,NE,0.89,0,0
2014-11-15 04:00:00,1029.0,-5,1.0,152.0,NW,0.89,0,0
2014-11-15 05:00:00,1029.0,-6,0.0,122.0,NW,1.78,0,0
2014-11-15 06:00:00,1029.0,-5,0.0,87.0,NW,3.57,0,0
2014-11-15 07:00:00,1029.0,-5,0.0,62.0,NE,0.89,0,0
2014-11-15 08:00:00,1029.0,-6,0.0,52.0,NW,1.79,0,0
2014-11-15 09:00:00,1029.0,-7,4.0,52.0,cv,0.45,0,0
2014-11-15 10:00:00,1029.0,-7,5.0,59.0,cv,1.34,0,0
2014-11-15 11:00:00,1028.0,-7,8.0,96.0,cv,2.23,0,0
2014-11-15 12:00:00,1028.0,-6,8.0,128.0,cv,3.12,0,0
2014-11-15 13:00:00,1027.0,-6,8.0,141.0,SE,1.79,0,0
2014-11-15 14:00:00,1026.0,-5,8.0,167.0,cv,0.89,0,0
2014-11-15 15:00:00,1026.0,-5,8.0,206.0,SE,0.89,0,0
2014-11-15 16:00:00,1026.0,-4,8.0,227.0,NW,1.79,0,0
2014-11-15 17:00:00,1026.0,-3,7.0,246.0,NW,2.68,0,0
2014-11-15 18:00:00,1026.0,-4,6.0,230.0,NW,4.47,0,0
2014-11-15 19:00:00,1026.0,-4,4.0,239.0,NW,7.6,0,0
2014-11-15 20:00:00,1026.0,-4,5.0,238.0,NW,8.49,0,0
2014-11-15 21:00:00,1027.0,-5,5.0,250.0,NW,10.28,0,0
2014-11-15 22:00:00,1027.0,-4,4.0,261.0,NW,12.07,0,0
2014-11-15 23:00:00,1027.0,-5,4.0,283.0,cv,0.89,0,0
2014-11-16 00:00:00,1026.0,-3,2.0,273.0,cv,1.78,0,0
2014-11-16 01:00:00,1026.0,-3,1.0,281.0,cv,2.67,0,0
2014-11-16 02:00:00,1026.0,-5,2.0,218.0,cv,3.56,0,0
2014-11-16 03:00:00,1025.0,-4,2.0,222.0,NW,1.79,0,0
2014-11-16 04:00:00,1025.0,-4,1.0,206.0,cv,0.89,0,0
2014-11-16 05:00:00,1025.0,-3,1.0,304.0,cv,1.78,0,0
2014-11-16 06:00:00,1025.0,-3,-1.0,299.0,NE,0.89,0,0
2014-11-16 07:00:00,1025.0,-4,-1.0,284.0,cv,0.89,0,0
2014-11-16 08:00:00,1026.0,-4,0.0,266.0,NW,0.89,0,0
2014-11-16 09:00:00,1026.0,-1,5.0,256.0,NW,2.68,0,0
2014-11-16 10:00:00,1026.0,-2,7.0,79.0,NW,5.81,0,0
2014-11-16 11:00:00,1026.0,-3,10.0,38.0,NW,8.94,0,0
2014-11-16 12:00:00,1025.0,-5,11.0,22.0,NW,14.75,0,0
2014-11-16 13:00:00,1025.0,-6,12.0,15.0,NW,21.9,0,0
2014-11-16 14:00:00,1024.0,-6,12.0,21.0,NW,29.95,0,0
2014-11-16 15:00:00,1024.0,-6,12.0,18.0,NW,38.0,0,0
2014-11-16 16:00:00,1025.0,-5,11.0,19.0,NW,46.05,0,0
2014-11-16 17:00:00,1025.0,-5,10.0,16.0,NW,51.86,0,0
2014-11-16 18:00:00,1026.0,-8,10.0,17.0,NW,59.01,0,0
2014-11-16 19:00:00,1027.0,-8,9.0,15.0,NW,66.16,0,0
2014-11-16 20:00:00,1028.0,-7,9.0,24.0,NW,73.31,0,0
2014-11-16 21:00:00,1029.0,-7,8.0,12.0,NW,79.12,0,0
2014-11-16 22:00:00,1030.0,-7,8.0,19.0,NW,84.04,0,0
2014-11-16 23:00:00,1030.0,-8,7.0,13.0,NW,91.19,0,0
2014-11-17 00:00:00,1030.0,-8,7.0,12.0,NW,97.0,0,0
2014-11-17 01:00:00,1030.0,-8,6.0,13.0,NW,101.92,0,0
2014-11-17 02:00:00,1030.0,-9,6.0,12.0,NW,107.73,0,0
2014-11-17 03:00:00,1030.0,-9,6.0,13.0,NW,114.88,0,0
2014-11-17 04:00:00,1030.0,-9,5.0,11.0,NW,120.69,0,0
2014-11-17 05:00:00,1031.0,-8,2.0,11.0,cv,0.89,0,0
2014-11-17 06:00:00,1031.0,-9,2.0,9.0,cv,1.78,0,0
2014-11-17 07:00:00,1032.0,-7,-1.0,11.0,NE,1.79,0,0
2014-11-17 08:00:00,1033.0,-6,2.0,17.0,NE,3.58,0,0
2014-11-17 09:00:00,1033.0,-8,8.0,19.0,NW,3.13,0,0
2014-11-17 10:00:00,1033.0,-9,9.0,19.0,NW,7.15,0,0
2014-11-17 11:00:00,1032.0,-9,10.0,16.0,NW,8.94,0,0
2014-11-17 12:00:00,1031.0,-11,11.0,14.0,NW,13.86,0,0
2014-11-17 13:00:00,1030.0,-11,12.0,15.0,NW,18.78,0,0
2014-11-17 14:00:00,1029.0,-11,12.0,15.0,NW,23.7,0,0
2014-11-17 15:00:00,1029.0,-12,12.0,8.0,NW,28.62,0,0
2014-11-17 16:00:00,1029.0,-13,12.0,13.0,NW,33.54,0,0
2014-11-17 17:00:00,1029.0,-13,12.0,16.0,NW,36.67,0,0
2014-11-17 18:00:00,1030.0,-10,7.0,27.0,cv,0.89,0,0
2014-11-17 19:00:00,1030.0,-9,4.0,47.0,cv,1.78,0,0
2014-11-17 20:00:00,1030.0,-6,3.0,54.0,cv,2.67,0,0
2014-11-17 21:00:00,1030.0,-6,2.0,62.0,cv,3.56,0,0
2014-11-17 22:00:00,1031.0,-6,1.0,66.0,SE,0.89,0,0
2014-11-17 23:00:00,1031.0,-7,1.0,72.0,cv,0.89,0,0
2014-11-18 00:00:00,1030.0,-6,0.0,81.0,NW,0.89,0,0
2014-11-18 01:00:00,1030.0,-7,-2.0,138.0,NW,1.78,0,0
2014-11-18 02:00:00,1030.0,-6,-2.0,121.0,NW,3.57,0,0
2014-11-18 03:00:00,1030.0,-5,-1.0,78.0,NW,5.36,0,0
2014-11-18 04:00:00,1030.0,-7,-3.0,78.0,NW,7.15,0,0
2014-11-18 05:00:00,1030.0,-8,-2.0,63.0,NW,10.28,0,0
2014-11-18 06:00:00,1030.0,-8,-2.0,45.0,NW,12.07,0,0
2014-11-18 07:00:00,1030.0,-7,-1.0,39.0,NW,13.86,0,0
2014-11-18 08:00:00,1031.0,-7,1.0,40.0,NW,15.65,0,0
2014-11-18 09:00:00,1031.0,-7,4.0,42.0,NW,18.78,0,0
2014-11-18 10:00:00,1031.0,-8,8.0,41.0,NW,21.91,0,0
2014-11-18 11:00:00,1031.0,-8,10.0,53.0,cv,0.89,0,0
2014-11-18 12:00:00,1030.0,-8,11.0,52.0,cv,2.68,0,0
2014-11-18 13:00:00,1029.0,-8,12.0,61.0,cv,4.47,0,0
2014-11-18 14:00:00,1028.0,-8,13.0,59.0,cv,6.26,0,0
2014-11-18 15:00:00,1027.0,-8,13.0,53.0,SE,1.79,0,0
2014-11-18 16:00:00,1027.0,-8,12.0,59.0,SE,4.92,0,0
2014-11-18 17:00:00,1027.0,-8,10.0,63.0,cv,0.89,0,0
2014-11-18 18:00:00,1027.0,-5,7.0,86.0,SE,0.89,0,0
2014-11-18 19:00:00,1027.0,-5,5.0,106.0,cv,0.89,0,0
2014-11-18 20:00:00,1028.0,-5,3.0,136.0,cv,1.78,0,0
2014-11-18 21:00:00,1028.0,-5,2.0,158.0,SE,0.89,0,0
2014-11-18 22:00:00,1028.0,-5,2.0,189.0,cv,0.89,0,0
2014-11-18 23:00:00,1027.0,-5,0.0,203.0,SE,1.79,0,0
2014-11-19 00:00:00,1027.0,-5,0.0,221.0,NE,0.89,0,0
2014-11-19 01:00:00,1027.0,-5,0.0,257.0,cv,0.89,0,0
2014-11-19 02:00:00,1026.0,-5,0.0,333.0,cv,1.34,0,0
2014-11-19 03:00:00,1026.0,-3,0.0,371.0,cv,1.79,0,0
2014-11-19 04:00:00,1026.0,-5,-2.0,354.0,NW,1.79,0,0
2014-11-19 05:00:00,1025.0,-4,-2.0,273.0,cv,0.89,0,0
2014-11-19 06:00:00,1025.0,-4,-1.0,255.0,cv,1.78,0,0
2014-11-19 07:00:00,1025.0,-3,-1.0,165.0,NW,0.89,0,0
2014-11-19 08:00:00,1025.0,-2,1.0,198.0,cv,0.89,0,0
2014-11-19 09:00:00,1025.0,-2,4.0,275.0,SE,1.79,0,0
2014-11-19 10:00:00,1025.0,-2,4.0,320.0,cv,0.89,0,0
2014-11-19 11:00:00,1024.0,-1,6.0,284.0,cv,1.34,0,0
2014-11-19 12:00:00,1023.0,-1,7.0,346.0,cv,2.23,0,0
2014-11-19 13:00:00,1021.0,-1,8.0,311.0,SE,1.79,0,0
2014-11-19 14:00:00,1020.0,0,8.0,372.0,SE,3.58,0,0
2014-11-19 15:00:00,1020.0,0,9.0,399.0,cv,1.79,0,0
2014-11-19 16:00:00,1020.0,-1,6.0,370.0,SE,0.89,0,0
2014-11-19 17:00:00,1020.0,0,6.0,327.0,cv,0.89,0,0
2014-11-19 18:00:00,1020.0,0,3.0,346.0,cv,1.78,0,0
2014-11-19 19:00:00,1020.0,0,3.0,351.0,cv,2.23,0,0
2014-11-19 20:00:00,1021.0,-1,2.0,362.0,NE,1.79,0,0
2014-11-19 21:00:00,1021.0,-1,1.0,394.0,cv,0.89,0,0
2014-11-19 22:00:00,1020.0,-1,1.0,409.0,cv,1.34,0,0
2014-11-19 23:00:00,1020.0,-2,0.0,384.0,cv,1.79,0,0
2014-11-20 00:00:00,1019.0,0,1.0,393.0,NW,0.89,0,0
2014-11-20 01:00:00,1019.0,-1,1.0,380.0,NW,4.02,0,0
2014-11-20 02:00:00,1018.0,-1,2.0,330.0,NW,5.81,0,0
2014-11-20 03:00:00,1018.0,-1,0.0,324.0,cv,0.89,0,0
2014-11-20 04:00:00,1017.0,-1,0.0,334.0,NW,0.89,0,0
2014-11-20 05:00:00,1016.0,-1,0.0,334.0,cv,0.89,0,0
2014-11-20 06:00:00,1016.0,-2,-1.0,368.0,NW,0.89,0,0
2014-11-20 07:00:00,1017.0,-2,-1.0,360.0,cv,0.89,0,0
2014-11-20 08:00:00,1017.0,-1,-1.0,324.0,cv,1.78,0,0
2014-11-20 09:00:00,1018.0,-1,1.0,299.0,cv,2.67,0,0
2014-11-20 10:00:00,1018.0,1,4.0,305.0,NW,1.79,0,0
2014-11-20 11:00:00,1018.0,1,5.0,290.0,cv,0.89,0,0
2014-11-20 12:00:00,1017.0,0,6.0,314.0,SE,1.79,0,0
2014-11-20 13:00:00,1016.0,0,9.0,315.0,cv,1.79,0,0
2014-11-20 14:00:00,1016.0,0,8.0,306.0,SE,3.13,0,0
2014-11-20 15:00:00,1016.0,0,9.0,292.0,SE,7.15,0,0
2014-11-20 16:00:00,1016.0,0,8.0,315.0,SE,8.94,0,0
2014-11-20 17:00:00,1017.0,0,6.0,332.0,SE,9.83,0,0
2014-11-20 18:00:00,1017.0,0,4.0,342.0,cv,0.89,0,0
2014-11-20 19:00:00,1018.0,0,4.0,338.0,SE,0.89,0,0
2014-11-20 20:00:00,1018.0,0,3.0,375.0,cv,0.89,0,0
2014-11-20 21:00:00,1019.0,-2,0.0,0.0,NE,0.89,0,0
2014-11-20 22:00:00,1020.0,-1,0.0,0.0,cv,0.45,0,0
2014-11-20 23:00:00,1020.0,0,0.0,0.0,cv,1.34,0,0
2014-11-21 00:00:00,1020.0,-2,-2.0,0.0,NW,1.79,0,0
2014-11-21 01:00:00,1020.0,-3,-2.0,0.0,NW,3.58,0,0
2014-11-21 02:00:00,1020.0,-2,-1.0,0.0,NW,6.71,0,0
2014-11-21 03:00:00,1019.0,-2,-1.0,0.0,NW,8.5,0,0
2014-11-21 04:00:00,1019.0,-1,1.0,0.0,cv,0.89,0,0
2014-11-21 05:00:00,1019.0,-2,0.0,0.0,NW,3.13,0,0
2014-11-21 06:00:00,1019.0,-2,0.0,0.0,NW,7.15,0,0
2014-11-21 07:00:00,1020.0,-3,0.0,0.0,NW,11.17,0,0
2014-11-21 08:00:00,1020.0,-3,0.0,0.0,cv,0.89,0,0
2014-11-21 09:00:00,1021.0,-2,2.0,287.0,cv,1.78,0,0
2014-11-21 10:00:00,1021.0,-2,6.0,177.0,NW,1.79,0,0
2014-11-21 11:00:00,1021.0,-3,7.0,133.0,cv,0.89,0,0
2014-11-21 12:00:00,1020.0,-4,10.0,93.0,cv,2.68,0,0
2014-11-21 13:00:00,1019.0,-5,12.0,82.0,cv,3.57,0,0
2014-11-21 14:00:00,1019.0,-5,13.0,86.0,cv,5.36,0,0
2014-11-21 15:00:00,1019.0,-11,15.0,88.0,NW,4.92,0,0
2014-11-21 16:00:00,1019.0,-15,14.0,33.0,NW,10.73,0,0
2014-11-21 17:00:00,1020.0,-15,13.0,16.0,NW,15.65,0,0
2014-11-21 18:00:00,1021.0,-14,12.0,19.0,NW,20.57,0,0
2014-11-21 19:00:00,1022.0,-12,9.0,22.0,NE,3.13,0,0
2014-11-21 20:00:00,1023.0,-11,7.0,31.0,NW,1.79,0,0
2014-11-21 21:00:00,1024.0,-11,6.0,37.0,NW,4.92,0,0
2014-11-21 22:00:00,1025.0,-11,4.0,38.0,NW,6.71,0,0
2014-11-21 23:00:00,1025.0,-12,5.0,30.0,NW,8.5,0,0
2014-11-22 00:00:00,1025.0,-12,4.0,17.0,NW,12.52,0,0
2014-11-22 01:00:00,1026.0,-13,5.0,9.0,NW,15.65,0,0
2014-11-22 02:00:00,1027.0,-10,2.0,9.0,NE,1.79,0,0
2014-11-22 03:00:00,1027.0,-10,0.0,12.0,NW,3.13,0,0
2014-11-22 04:00:00,1027.0,-7,-1.0,8.0,NW,4.92,0,0
2014-11-22 05:00:00,1027.0,-11,0.0,10.0,NW,6.71,0,0
2014-11-22 06:00:00,1027.0,-9,-3.0,13.0,NW,9.84,0,0
2014-11-22 07:00:00,1028.0,-9,-3.0,15.0,NW,11.63,0,0
2014-11-22 08:00:00,1028.0,-8,1.0,29.0,NW,14.76,0,0
2014-11-22 09:00:00,1029.0,-9,6.0,31.0,NW,18.78,0,0
2014-11-22 10:00:00,1029.0,-10,8.0,37.0,NW,21.91,0,0
2014-11-22 11:00:00,1029.0,-11,10.0,36.0,NW,25.04,0,0
2014-11-22 12:00:00,1028.0,-11,11.0,31.0,NW,26.83,0,0
2014-11-22 13:00:00,1027.0,-12,11.0,26.0,cv,1.79,0,0
2014-11-22 14:00:00,1026.0,-11,11.0,28.0,cv,3.58,0,0
2014-11-22 15:00:00,1025.0,-13,11.0,26.0,SE,3.13,0,0
2014-11-22 16:00:00,1025.0,-12,10.0,38.0,SE,6.26,0,0
2014-11-22 17:00:00,1025.0,-11,8.0,48.0,SE,8.05,0,0
2014-11-22 18:00:00,1025.0,-10,6.0,65.0,SE,9.84,0,0
2014-11-22 19:00:00,1026.0,-10,5.0,79.0,SE,11.63,0,0
2014-11-22 20:00:00,1026.0,-5,6.0,101.0,SE,14.76,0,0
2014-11-22 21:00:00,1026.0,0,5.0,123.0,SE,17.89,0,0
2014-11-22 22:00:00,1027.0,1,5.0,146.0,SE,19.68,0,0
2014-11-22 23:00:00,1027.0,0,4.0,127.0,SE,21.47,0,0
2014-11-23 00:00:00,1026.0,0,4.0,107.0,SE,23.26,0,0
2014-11-23 01:00:00,1027.0,0,2.0,106.0,SE,24.15,0,0
2014-11-23 02:00:00,1026.0,0,2.0,116.0,cv,0.45,0,0
2014-11-23 03:00:00,1026.0,0,2.0,100.0,NW,0.89,0,0
2014-11-23 04:00:00,1025.0,-1,1.0,91.0,cv,0.45,0,0
2014-11-23 05:00:00,1025.0,-1,1.0,91.0,cv,0.9,0,0
2014-11-23 06:00:00,1025.0,-1,0.0,99.0,cv,1.79,0,0
2014-11-23 07:00:00,1026.0,-1,1.0,110.0,NW,3.13,0,0
2014-11-23 08:00:00,1026.0,0,3.0,111.0,NW,4.92,0,0
2014-11-23 09:00:00,1026.0,0,5.0,113.0,NW,6.71,0,0
2014-11-23 10:00:00,1026.0,-1,6.0,101.0,NW,10.73,0,0
2014-11-23 11:00:00,1026.0,0,6.0,101.0,SE,0.89,0,0
2014-11-23 12:00:00,1025.0,1,7.0,111.0,SE,2.68,0,0
2014-11-23 13:00:00,1025.0,1,8.0,114.0,cv,0.89,0,0
2014-11-23 14:00:00,1024.0,2,8.0,119.0,cv,1.78,0,0
2014-11-23 15:00:00,1024.0,2,9.0,141.0,SE,1.79,0,0
2014-11-23 16:00:00,1023.0,1,8.0,149.0,SE,3.58,0,0
2014-11-23 17:00:00,1024.0,1,6.0,134.0,cv,0.89,0,0
2014-11-23 18:00:00,1025.0,1,4.0,143.0,cv,1.78,0,0
2014-11-23 19:00:00,1025.0,1,2.0,174.0,cv,2.23,0,0
2014-11-23 20:00:00,1026.0,0,1.0,182.0,SE,1.79,0,0
2014-11-23 21:00:00,1027.0,0,1.0,181.0,SE,2.68,0,0
2014-11-23 22:00:00,1027.0,-1,0.0,186.0,NE,1.79,0,0
2014-11-23 23:00:00,1027.0,1,1.0,193.0,cv,0.45,0,0
2014-11-24 00:00:00,1027.0,-2,-2.0,240.0,NW,1.79,0,0
2014-11-24 01:00:00,1027.0,-1,-1.0,289.0,NW,6.71,0,0
2014-11-24 02:00:00,1028.0,-1,2.0,282.0,NW,8.5,0,0
2014-11-24 03:00:00,1028.0,-3,-2.0,188.0,NW,10.29,0,0
2014-11-24 04:00:00,1028.0,-2,-1.0,175.0,NW,13.42,0,0
2014-11-24 05:00:00,1028.0,-5,-3.0,150.0,NW,16.55,0,0
